chat_user;dialog_str;line;request_text;result;sure_topic;type
694c17d8f48d95668e5f4cc5; driver\nD.vece njegoševa Save Igumanova...950 dinara,po vašem taksimetru,gospodnja je izašla nije htela da uzme kusur 50 dinara...možda grešim MOŽDA ne ,ali kao ljutito je izasla....cak sam izašao iz auta da joj dam 50 din....nije htela....rekla je u redu je????ironično.....ja sad stvarno ne znam kako da se postavim,zato i pišem ovo...\n\n driver\nI još nesto ,samo mi dajete VOZNJE za keš,\n\n driver\nNECU imati na računu para,da li da upalim samo kartica na tel???;intl_srb_driver;D.vece njegoševa Save Igumanova...950 dinara,po vašem taksimetru,gospodnja je izašla nije htela da uzme kusur 50 dinara...možda grešim MOŽDA ne ,ali kao ljutito je izasla....cak sam izašao iz auta da joj dam 50 din....nije htela....rekla je u redu je????ironično.....ja sad stvarno ne znam kako da se postavim,zato i pišem ovo...;sr;Drugoe;drivers
693666d2f48d95668e3ba923; driver\nретинг барлыге катте багаланган не барыше дцрс емес косылмаимин жаксы куйде куьеп алсам неге олай ислайде\n\n driver\nкатты\n\n operator\nAssalomu alaykum!\n\nMen sizning xabaringizni ko'rmoqdaman, men hamma narsani diqqat bilan tekshiraman. Agar bizning yordam kerak bo'lsa - men javob bilan tez orada qaytaman.;taxi_intl_krk_driver;катты;kk;Drugoe;drivers
6939240ef48d95668ecde6b5; driver\nSir Mai nay ride complete ki hai but woh goal may add nhi hoi\n\n driver\nSir Kyu nhi hoi\n\n operator\nAsalam O Alikum,\n\nHamari support service sey ra'bita kernay ka shukriya. Hum jald he apki madad ka liay apkay sath mojood hongay. Hamaray sath rhaiey ga.\n\n driver\nIss Tarah tu Mai apni rides complete nhi kr Pao gha\n\n driver\nTell me soon\n\n operator\nHamein aapki darkhwast moosool ho gayi hai jiski tamaam tafseelaat ko achi tarah se check kiya ja raha hai. Agar is mamlay ko hal karne mein apki madad chahiya hui, to hum aap se jald az jald raabta karenge.\n\n driver\nOk\n\n operator\nDriver ke orders bonus program mein shaamil nahi kiye jate agar wo:\n\n— 2 minutes se kam hote hain.\n— Estimated time se kaafi pehle khatam ho jate hain.\n— Service rules ke mutabiq complete nahi hote.\n\n driver\nSir Mai nay bilkul sai lagai hai;taxi_intl_pak_driver;Sir Mai nay bilkul sai lagai hai;ur;Drugoe;drivers
693ee77af48d95668e6e9049; driver\n1034439 Postovani, ova voznja nije izvrsena zamolio bih vas da stranci vratite novac i izvinite se i u moje ime. Desilo se sledece : bila je velika guzva i velika potraznja za taxi vozilima, dosao sam na mesto gde je postavljen Pin ali u vozilo je usla neka druga stranka...ja sam pokreno voznju i onda smo shvatili da to nije ta stranka...napustili su vozilo i ka sam pokusao vise puta da kontaktiram stranku koja je zakazala voznju ali posle nekoliko pokusaja pozivanja morao sam da naplatim i da nastavim dalje da radim. Nije bilo vise opcije da se odbaci voznja i stranki obustavi naplata. Zato bi vas molio ako je to moguce da se stranci koka se nije pojavila vrate sredstva uz izvinjenje;intl_srb_driver;1034439 Postovani, ova voznja nije izvrsena zamolio bih vas da stranci vratite novac i izvinite se i u moje ime. Desilo se sledece : bila je velika guzva i velika potraznja za taxi vozilima, dosao sam na mesto gde je postavljen Pin ali u vozilo je usla neka druga stranka...ja sam pokreno voznju i onda smo shvatili da to nije ta stranka...napustili su vozilo i ka sam pokusao vise puta da kontaktiram stranku koja je zakazala voznju ali posle nekoliko pokusaja pozivanja morao sam da naplatim i da nastavim dalje da radim. Nije bilo vise opcije da se odbaci voznja i stranki obustavi naplata. Zato bi vas molio ako je to moguce da se stranci koka se nije pojavila vrate sredstva uz izvinjenje;sr;Drugoe;drivers
69592749f48d95668ec4b130; driver\nEs dez asumem kanxiker motikaca ahakin spaseci shexarkecin duq insheq asum;intl_arm_driver;Es dez asumem kanxiker motikaca ahakin spaseci shexarkecin duq insheq asum;hy;Drugoe;drivers
6934fddff48d95668ec20cf7; driver\nBalansga Minimal pul toldrish miqdori qancha;intl_uzb_driver;Balansga Minimal pul toldrish miqdori qancha;uz;Drugoe;drivers
6948ebd8f48d95668e0b7059; driver\nlriv dzeren arnum patcer ekela hasel ketin spasum em vor petqa motena mi qani rooe heto atmena arec sra verj incha libelu;intl_arm_driver_premium;lriv dzeren arnum patcer ekela hasel ketin spasum em vor petqa motena mi qani rooe heto atmena arec sra verj incha libelu;hy;Drugoe;drivers
693e8a59f48d95668e73fad1; driver\nБарев дзез вонц аненк вор эс  атменанери арц@ луценк ззвума мард кши техиц шаржвум эс тех часац атмена эн тали(((;intl_arm_driver;Барев дзез вонц аненк вор эс  атменанери арц@ луценк ззвума мард кши техиц шаржвум эс тех часац атмена эн тали(((;hy;Drugoe;drivers
693e92e1f48d95668ebe043c; driver\nJudda kech javob beryabsila\n\n operator\nAssalomu alaykum!\n\nMen sizning xabaringizni ko'rmoqdaman, men hamma narsani diqqat bilan tekshiraman. Agar bizning yordam kerak bo'lsa - men javob bilan tez orada qaytaman.\n\n operator\nIltimos, muammoni iloji boricha batafsil tushuntirib bering, o‘rganish uchun aniq misollarni keltirib o‘ting. Agar sizda yuzaga kelayotgan xatoning ekran tasviri bo‘lsa, uni javob xatida yuboring. Bu vaziyatni tushunishga yordam beradi. \n\nJavob uchun oldindan minnatdorchilik bildiraman.\n\n driver\nPoveshenya bor joyda zakaz yuq;intl_uzb_driver;Poveshenya bor joyda zakaz yuq;uz;Drugoe;drivers
6949e633f48d95668e1e55de; driver\nTuve un problema con un cliente que me dice que pagó con tarjeta y no sé a dónde va ese dinero o cómo me lo pagan Me podría explicar por favor;taxi_intl_bolivia_driver;Tuve un problema con un cliente que me dice que pagó con tarjeta y no sé a dónde va ese dinero o cómo me lo pagan Me podría explicar por favor;es;Kesran;drivers
693e9896f48d95668e9ce89a; driver\nलिन पुगेर नै रद्द गरियो;organisations/yandex/lines/taxi-intl-nepal-driver;लिन पुगेर नै रद्द गरियो;ne;Drugoe;drivers
69480d89f48d95668e1c4b56; driver\nPor favor necesitp que abonen a mi cuenta los 85 que deposité esta mañana a las 08:42\n\n driver\nYa son mas de las 11 y nada yasta ahora;taxi_intl_bolivia_driver;Ya son mas de las 11 y nada yasta ahora;es;Raspredelenie_zakazov;drivers
693fae90f48d95668ef2dcd4; driver\nМижоз телни олмаяпти;intl_uzb_driver;Мижоз телни олмаяпти;uz;Drugoe;drivers
693d92bcf48d95668ee50a16;;intl_uzb_driver;Xa;uz;Drugoe;drivers
694d4281f48d95668e788b48; driver\nतँपाइहरुको कस्तो नियम हो जबकी प्यसेन्जर सँङ मेरो कुरा नै भएको छैन मैले म्यासेज गरेर जाँदै थिए प्यासेन्जरको पिक अप लोकेशनम तेतिकैमा प्यसेन्जरले क्यान्सिल गर्नु भो अनि यस्मा मेरो के गल्ती भन्नुस त अस्तिको पनि यस्तै गर्नु भो यो सिस्टम सरासर गलत हो प्लिज मेरो प्रो लेभल फिर्ता गरियोस;organisations/yandex/lines/taxi-intl-nepal-driver;तँपाइहरुको कस्तो नियम हो जबकी प्यसेन्जर सँङ मेरो कुरा नै भएको छैन मैले म्यासेज गरेर जाँदै थिए प्यासेन्जरको पिक अप लोकेशनम तेतिकैमा प्यसेन्जरले क्यान्सिल गर्नु भो अनि यस्मा मेरो के गल्ती भन्नुस त अस्तिको पनि यस्तै गर्नु भो यो सिस्टम सरासर गलत हो प्लिज मेरो प्रो लेभल फिर्ता गरियोस;ne;Drugoe;drivers
695780c3f48d95668edd2880; driver\nВи  не понимате  што я вас обеснаю явам пишу што Ви налични первили на без нал;intl_geo_driver_premium;Ви  не понимате  што я вас обеснаю явам пишу што Ви налични первили на без нал;mk;Drugoe;drivers
69367c7af48d95668e9d6681; driver\nес   жаманак   чунем  е  ор    зс   зер   нет    на    грвем     есинч   таза    капикуцуна\n\n operator\nԲարև ձեզ։\n\nՄենք ստացել ենք ձեր հաղորդագրությունը․ կաշխատենք պատասխանել հնարավորինս արագ։\n\n operator\nՊատմեք, թե ինչ է եղել։ Ուզում եմ արագ ամեն ինչ պարզել և օգնել ձեզ։\n\n driver\nнавигатров    кшумес    асумен   сенц    гна    натахорд    петка    теладри    ес   вонц    гнам\n\n driver\nес    зер   нааигатровем   кшум\n\n operator\nԱրդեն ստուգում եմ ձեր հարցին առնչվող տեղեկությունները, բայց կարող է մի փոքր ժամանակ պահանջվել։ Կկապվեմ ձեզ հետ անմիջապես, հենց որ ամեն ինչ իմանամ։\n\n driver\nдра    намар   ретигс    цатра\n\n driver\nчехаркумен   кцумен    варорди   вра\n\n operator\nԱրդեն ստուգում եմ մանրամասները: Անմիջապես կկապվեմ ձեզ հետ, երբ ամեն ինչ պարզեմ: Շնորհակալություն սպասելու համար։\n\n driver\nчем   насканум   онц    ашхатем   ор   лав   лини    мекенан    мишт    макура;intl_arm_driver;чем   насканум   онц    ашхатем   ор   лав   лини    мекенан    мишт    макура;hy;Drugoe;drivers
693ba696f48d95668e569ae0; driver\nКечаги мен учун кўйилган бахолар адолатсиз кўйилган, мижозлар хохиш истагини инобатга олиб харакатлагдим.;intl_uzb_driver;Кечаги мен учун кўйилган бахолар адолатсиз кўйилган, мижозлар хохиш истагини инобатга олиб харакатлагдим.;uz;Drugoe;drivers
694f6d65f48d95668e1e218e; driver\nSoliq boyicha muammo boor\n\n driver\nKim ga murojat qilaman\n\n driver\nSila taxsi park dvosla \nTaxsi park sila yandeks pro pragramani ozida ayib. Dvoti\n\n operator\nAssalomu alaykum!\n\nMen sizning xabaringizni ko'rmoqdaman, men hamma narsani diqqat bilan tekshiraman. Agar bizning yordam kerak bo'lsa - men javob bilan tez orada qaytaman.\n\n driver\nSoliq mandaman\nYandeks  bergan malumot bilan ovomza didi\n\n driver\nChunmadm\n\n driver\nBr aqili bilan chun turib beradigan odam boooomi\n\n driver\n2 marta lab pul tolamimanu soliqaaa\n\n operator\nSoʻrovingiz asosida maʼlumotni tekshiryapman, ammo bunga biroz vaqt talab etilishi mumkin. Hammasini aniqlab, darhol siz bilan bogʻlanaman.\n\n driver\nSoliq sila orqali yechadi yuu\n\n operator\nMenga tekshirish uchun biroz vaqt kerak, tez orada qaytaman.\n\n driver\nJavob berish vaxt otib ketimidim\n\n driver\nYana yo,sam boshidan chuntirmimanm\n\n operator\nBiz allaqachon tafsilotlarni tekshirmoqdamiz. Biz sizga imkon qadar tezroq qaytamiz va ma'lumotlar paydo bo'lishi bilanoq xabar beramiz.\n\n driver\nXop\n\n operator\nO‘zbekiston soliq qonunchiligiga kiritilgan o‘zgartirishlar munosabati bilan o’zini o’zi band qilgan haydovchilar yiliga 100 million so‘mdan ortiq daromad summasining 4 foizi miqdorida soliqni mustaqil ravishda to‘lashlari shart.\n\nSoliqni qanday toʻlash kerakligini oʻz shahringizdagi soliq idorasida yoki http://my.soliq.uz saytida bilib olishingiz mumkin.\n\nAgar boshqa savollaringiz paydo bo'lsa, yordam berishdan mamnun bo'laman.\n\n driver\nSoliq 2 marta yechilviyi\n\n driver\nNima dvoti\n\n driver\nYandeks yechgan. Soliqni yana yechvoti\n\n operator\nHisob-kitob oyidan keyingi oyning 15-kuniga qadar soliq organi Xizmatga to‘lanishi lozim bo‘lgan majburiy to‘lovlar miqdorlarini taqdim etishi shart. Agar ushlab qolingan miqdor byudjetga o'tkazish uchun zarur bo'lganidan kam bo'lsa, Xizmat yetishmayotgan farqni ushlab qoladi.\n\n driver\n7 500 000 4 foiz soliq qancha boladi\n\n operator\nIltimos, tushuntirishlar uchun O'zbekiston Respublikasi Soliq qo'mitasiga murojaat qiling.\n\n driver\nSoliq sila xal qilasla\n\n operator\n2025-yil 2-iyuldan boshlab O‘zbekiston Respublikasi Vazirlar Mahkamasining ((02.04.2025 y. 200-son https://lex.uz/ru/docs/7463007)) qarorida nazarda tutilgan o‘zgartirishlar qo‘llaniladi. Yangi talablarga ko‘ra, Xizmat soliq agenti sifatida faoliyat yuritadi va aylanma soliqni 4 % miqdorida ushlab qolishi va byudjetga o‘tkazishi shart.\n\nYandex taksi xizmati orqali xizmat ko‘rsatuvchi o'zini-o'zi band qilganlarning daromadlari kalendar yil davomida 100 million so‘mdan oshsa, soliq ushlab qolinadi.\n\nBatafsil bu yerda: https://pro.yandex.com/uz-uz/knowledge-base/taxi/partners/taxes-yandex-pro\n\n driver\nXop\n\n driver\nMani 7 500 000 bovoti oylik daramotim\n\n driver\nShuni 4 foiz qancha\n300 000 som\n\n driver\nRasm korin\n\n driver\nYandeks pragrama orqali yechilgan kuu 374 506 som\nYana qarasan dvoti \n700 000  opshi kop\n\n driver\nSoliq bilan gaplashdm\n\n driver\nSz manga noyabr oyi daramotimi eting ?\nSoliq qancha ushlab qoganizi eting ?\n\n driver\n???\n\n driver\nJavob beraslam8\n\n driver\nAlo;intl_uzb_driver;Alo;uz;Drugoe;drivers
